underlying_symbol,quote_date,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,implied_underlying_price_1545,active_underlying_price_1545,implied_volatility_1545,delta_1545,gamma_1545,theta_1545,vega_1545,rho_1545,bid_size_eod,bid_eod,ask_size_eod,ask_eod,underlying_bid_eod,underlying_ask_eod,vwap,open_interest,delivery_code
^VIX,2016-06-01,VIX,2016-06-15,23.000,C,0.1500,0.1500,0.1000,0.1000,1471,23569,0.0500,290,0.1000,14.2400,14.2400,15.2235,14.2400,1.2279,0.0534,0.0300,-0.0144,0.0032,0.0278,19054,0.0500,303,0.1000,14.2000,14.2000,0.1056,147764,
^VIX,2016-06-01,VIX,2016-06-15,23.000,P,7.3000,7.3000,7.3000,7.3000,150,5534,7.8000,17253,8.0000,14.2400,14.2400,15.2235,14.2400,1.3638,-0.9232,0.0358,-0.0210,0.0043,-0.8264,7739,7.7000,4550,7.9000,14.2000,14.2000,7.3000,8552,
^VIX,2016-06-01,VIX,2016-06-15,24.000,C,0.1000,0.1000,0.1000,0.1000,2122,19188,0.0500,20713,0.1000,14.2400,14.2400,15.2235,14.2400,1.3246,0.0503,0.0265,-0.0147,0.0031,0.0260,14278,0.0500,12949,0.1000,14.2000,14.2000,0.1000,123357,
^VIX,2016-06-01,VIX,2016-06-15,24.000,P,8.7400,8.7400,8.7400,8.7400,250,1642,8.8000,15615,9.0000,14.2400,14.2400,15.2235,14.2400,1.4675,-0.9273,0.0319,-0.0216,0.0041,-0.8664,6348,8.7000,9915,8.9000,14.2000,14.2000,8.7400,4551,
^VIX,2016-06-01,VIX,2016-06-15,25.000,C,0.1500,0.1500,0.0800,0.1000,10145,10282,0.0500,24301,0.1000,14.2400,14.2400,15.2235,14.2400,1.4161,0.0477,0.0237,-0.0151,0.0029,0.0245,7596,0.0500,17235,0.1000,14.2000,14.2000,0.0803,374224,
^VIX,2016-06-01,VIX,2016-06-15,25.000,P,0.0000,0.0000,0.0000,0.0000,0,533,9.8000,13351,10.0000,14.2400,14.2400,15.2235,14.2400,1.5645,-0.9308,0.0288,-0.0222,0.0039,-0.9061,4806,9.7000,7996,9.9000,14.2000,14.2000,0.0000,11467,
^VIX,2016-06-01,VIX,2016-06-15,26.000,C,0.1000,0.1000,0.1000,0.1000,1,2856,0.0500,25677,0.1000,14.2400,14.2400,15.2235,14.2400,1.5028,0.0455,0.0216,-0.0155,0.0028,0.0233,3317,0.0500,19615,0.1000,14.2000,14.2000,0.1000,140506,
^VIX,2016-06-01,VIX,2016-06-15,26.000,P,0.0000,0.0000,0.0000,0.0000,0,533,10.8000,15005,11.0000,14.2400,14.2400,15.2235,14.2400,1.6565,-0.9338,0.0263,-0.0227,0.0038,-0.9454,3746,10.7000,7977,10.9000,14.2000,14.2000,0.0000,2127,
^VIX,2016-06-01,VIX,2016-06-15,27.000,C,0.0500,0.0500,0.0500,0.0500,3,649,0.0500,28097,0.1000,14.2400,14.2400,15.2235,14.2400,1.5846,0.0437,0.0198,-0.0158,0.0027,0.0222,619,0.0500,21234,0.1000,14.2000,14.2000,0.0500,106791,
^VIX,2016-06-01,VIX,2016-06-15,27.000,P,11.2000,11.2000,11.2000,11.2000,1,15902,11.7000,14706,12.0000,14.2400,14.2400,15.2235,14.2400,1.5889,-0.9558,0.0199,-0.0158,0.0028,-0.9938,3105,11.7000,8819,11.9000,14.2000,14.2000,11.2000,634,
^VIX,2016-06-01,VIX,2016-06-15,28.000,C,0.0500,0.0500,0.0500,0.0500,613,0,0.0000,200,0.0500,14.2400,14.2400,15.2235,14.2400,1.4074,0.0181,0.0107,-0.0067,0.0013,0.0094,0,0.0000,197,0.0500,14.2000,14.2000,0.0500,119238,
^VIX,2016-06-01,VIX,2016-06-15,28.000,P,0.0000,0.0000,0.0000,0.0000,0,13428,12.7000,12434,13.0000,14.2400,14.2400,15.2235,14.2400,1.6674,-0.9574,0.0184,-0.0160,0.0027,-1.0324,9927,12.6000,8310,12.9000,14.2000,14.2000,0.0000,1131,
^VIX,2016-06-01,VIX,2016-06-15,29.000,C,0.0500,0.0500,0.0500,0.0500,3,0,0.0000,3078,0.0500,14.2400,14.2400,15.2235,14.2400,1.4740,0.0174,0.0099,-0.0068,0.0013,0.0090,0,0.0000,1400,0.0500,14.2000,14.2000,0.0500,43867,
^VIX,2016-06-01,VIX,2016-06-15,29.000,P,0.0000,0.0000,0.0000,0.0000,0,13316,13.7000,8157,13.9000,14.2400,14.2400,15.2235,14.2400,1.4849,-0.9818,0.0102,-0.0069,0.0013,-1.0821,9927,13.6000,8487,13.9000,14.2000,14.2000,0.0000,101,
^VIX,2016-06-01,VIX,2016-06-15,30.000,C,0.0500,0.0500,0.0500,0.0500,64,0,0.0000,5372,0.0500,14.2400,14.2400,15.2235,14.2400,1.5377,0.0168,0.0092,-0.0069,0.0012,0.0087,0,0.0000,3549,0.0500,14.2000,14.2000,0.0500,211193,
^VIX,2016-06-01,VIX,2016-06-15,30.000,P,0.0000,0.0000,0.0000,0.0000,0,13088,14.7000,9974,14.9000,14.2400,14.2400,15.2235,14.2400,1.5490,-0.9824,0.0095,-0.0070,0.0013,-1.1201,10160,14.6000,8971,14.9000,14.2000,14.2000,0.0000,1561,
^VIX,2016-06-01,VIX,2016-06-15,32.500,C,0.0500,0.0500,0.0500,0.0500,350,0,0.0000,13192,0.0500,14.2400,14.2400,15.2235,14.2400,1.6861,0.0156,0.0079,-0.0071,0.0012,0.0080,0,0.0000,11761,0.0500,14.2000,14.2000,0.0500,87636,
^VIX,2016-06-01,VIX,2016-06-15,32.500,P,0.0000,0.0000,0.0000,0.0000,0,9933,17.2000,10268,17.4000,14.2400,14.2400,15.2235,14.2400,1.7014,-0.9835,0.0082,-0.0073,0.0012,-1.2148,9617,17.1000,8897,17.4000,14.2000,14.2000,0.0000,393,
^VIX,2016-06-01,VIX,2016-06-15,35.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,13968,0.0500,14.2400,14.2400,15.2235,14.2400,1.8217,0.0147,0.0069,-0.0073,0.0011,0.0075,0,0.0000,12399,0.0500,14.2000,14.2000,0.0000,65232,
^VIX,2016-06-01,VIX,2016-06-15,35.000,P,0.0000,0.0000,0.0000,0.0000,0,9450,19.7000,11986,19.9000,14.2400,14.2400,15.2235,14.2400,1.8393,-0.9844,0.0072,-0.0075,0.0012,-1.3094,10150,19.6000,9779,19.9000,14.2000,14.2000,0.0000,283,
^VIX,2016-06-01,VIX,2016-06-15,37.500,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,15996,0.0500,14.2400,14.2400,15.2235,14.2400,1.9450,0.0139,0.0062,-0.0074,0.0010,0.0070,0,0.0000,13800,0.0500,14.2000,14.2000,0.0000,33030,
^VIX,2016-06-01,VIX,2016-06-15,37.500,P,0.0000,0.0000,0.0000,0.0000,0,4326,22.2000,10091,22.4000,14.2400,14.2400,15.2235,14.2400,1.9664,-0.9851,0.0065,-0.0077,0.0011,-1.4039,8602,22.1000,1760,22.3000,14.2000,14.2000,0.0000,7,
^VIX,2016-06-01,VIX,2016-06-15,40.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,16065,0.0500,14.2400,14.2400,15.2235,14.2400,2.0592,0.0133,0.0056,-0.0075,0.0010,0.0067,0,0.0000,13810,0.0500,14.2000,14.2000,0.0000,65878,
^VIX,2016-06-01,VIX,2016-06-15,40.000,P,0.0000,0.0000,0.0000,0.0000,0,3331,24.7000,10738,24.9000,14.2400,14.2400,15.2235,14.2400,2.0835,-0.9856,0.0059,-0.0079,0.0011,-1.4984,7467,24.6000,4024,24.8000,14.2000,14.2000,0.0000,128,
^VIX,2016-06-01,VIX,2016-06-15,42.500,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,16803,0.0500,14.2400,14.2400,15.2235,14.2400,2.1652,0.0128,0.0051,-0.0077,0.0010,0.0064,0,0.0000,14514,0.0500,14.2000,14.2000,0.0000,53311,
^VIX,2016-06-01,VIX,2016-06-15,42.500,P,0.0000,0.0000,0.0000,0.0000,0,2644,27.2000,10767,27.4000,14.2400,14.2400,15.2235,14.2400,2.1932,-0.9861,0.0055,-0.0081,0.0010,-1.5927,6687,27.1000,4804,27.3000,14.2000,14.2000,0.0000,2,
^VIX,2016-06-01,VIX,2016-06-15,45.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,16241,0.0500,14.2400,14.2400,15.2235,14.2400,2.2641,0.0123,0.0048,-0.0078,0.0009,0.0061,0,0.0000,13932,0.0500,14.2000,14.2000,0.0000,20557,
^VIX,2016-06-01,VIX,2016-06-15,45.000,P,0.0000,0.0000,0.0000,0.0000,0,2527,29.7000,10375,29.9000,14.2400,14.2400,15.2235,14.2400,2.2951,-0.9865,0.0051,-0.0082,0.0010,-1.6871,6600,29.6000,5165,29.8000,14.2000,14.2000,0.0000,103,
^VIX,2016-06-01,VIX,2016-06-15,47.500,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,15804,0.0500,14.2400,14.2400,15.2235,14.2400,2.3568,0.0119,0.0045,-0.0079,0.0009,0.0059,0,0.0000,13483,0.0500,14.2000,14.2000,0.0000,3696,
^VIX,2016-06-01,VIX,2016-06-15,47.500,P,0.0000,0.0000,0.0000,0.0000,0,2077,32.2000,10359,32.4000,14.2400,14.2400,15.2235,14.2400,2.3908,-0.9868,0.0048,-0.0084,0.0010,-1.7814,6600,32.1000,5258,32.3000,14.2000,14.2000,0.0000,9,
^VIX,2016-06-01,VIX,2016-06-15,50.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,15903,0.0500,14.2400,14.2400,15.2235,14.2400,2.4442,0.0116,0.0042,-0.0080,0.0009,0.0057,0,0.0000,14109,0.0500,14.2000,14.2000,0.0000,16387,
^VIX,2016-06-01,VIX,2016-06-15,50.000,P,0.0000,0.0000,0.0000,0.0000,0,2190,34.7000,6790,34.9000,14.2400,14.2400,15.2235,14.2400,2.4818,-0.9871,0.0045,-0.0085,0.0010,-1.8756,6600,34.6000,3120,34.8000,14.2000,14.2000,0.0000,42,
^VIX,2016-06-01,VIX,2016-06-15,55.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,16146,0.0500,14.2400,14.2400,15.2235,14.2400,2.6036,0.0110,0.0038,-0.0081,0.0009,0.0054,0,0.0000,14346,0.0500,14.2000,14.2000,0.0000,1057,
^VIX,2016-06-01,VIX,2016-06-15,55.000,P,0.0000,0.0000,0.0000,0.0000,0,2350,39.7000,6747,39.9000,14.2400,14.2400,15.2235,14.2400,2.6490,-0.9875,0.0041,-0.0088,0.0010,-2.0641,6600,39.6000,3260,39.8000,14.2000,14.2000,0.0000,94,
^VIX,2016-06-01,VIX,2016-06-15,60.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,17301,0.0500,14.2400,14.2400,15.2235,14.2400,2.7487,0.0106,0.0035,-0.0083,0.0008,0.0051,0,0.0000,14453,0.0500,14.2000,14.2000,0.0000,16363,
^VIX,2016-06-01,VIX,2016-06-15,60.000,P,0.0000,0.0000,0.0000,0.0000,0,3188,44.7000,8480,44.9000,14.2400,14.2400,15.2235,14.2400,2.7993,-0.9879,0.0038,-0.0090,0.0009,-2.2525,6600,44.6000,3545,44.8000,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-15,65.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,16919,0.0500,14.2400,14.2400,15.2235,14.2400,2.8785,0.0102,0.0032,-0.0084,0.0008,0.0049,0,0.0000,14034,0.0500,14.2000,14.2000,0.0000,198,
^VIX,2016-06-01,VIX,2016-06-15,65.000,P,0.0000,0.0000,0.0000,0.0000,0,2897,49.7000,8497,49.9000,14.2400,14.2400,15.2235,14.2400,2.9382,-0.9881,0.0036,-0.0093,0.0009,-2.4409,6600,49.6000,3996,49.8000,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-15,70.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,17525,0.0500,14.2400,14.2400,15.2235,14.2400,2.9984,0.0099,0.0030,-0.0085,0.0008,0.0047,0,0.0000,14610,0.0500,14.2000,14.2000,0.0000,1661,
^VIX,2016-06-01,VIX,2016-06-15,70.000,P,0.0000,0.0000,0.0000,0.0000,0,1563,54.7000,8529,54.9000,14.2400,14.2400,15.2235,14.2400,3.0654,-0.9883,0.0034,-0.0095,0.0009,-2.6292,6600,54.6000,4570,54.8000,14.2000,14.2000,0.0000,8,
^VIX,2016-06-01,VIX,2016-06-22,10.000,C,0.0000,0.0000,0.0000,0.0000,0,3360,5.2000,4898,5.8000,14.2400,14.2400,15.5975,14.2400,0.0200,1.0000,0.0000,-0.0001,0.0000,0.5681,3357,5.3000,4876,5.9000,14.2000,14.2000,0.0000,21,
^VIX,2016-06-01,VIX,2016-06-22,10.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,375,0.0500,14.2400,14.2400,15.5975,14.2400,0.9420,-0.0182,0.0128,-0.0038,0.0017,-0.0175,0,0.0000,302,0.0500,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-22,10.500,C,0.0000,0.0000,0.0000,0.0000,0,3170,4.7000,4868,5.3000,14.2400,14.2400,15.5975,14.2400,0.0200,1.0000,0.0000,-0.0001,0.0000,0.5965,3165,4.8000,4847,5.4000,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-22,10.500,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,4556,0.0500,14.2400,14.2400,15.5975,14.2400,0.8510,-0.0200,0.0153,-0.0037,0.0018,-0.0192,0,0.0000,4448,0.0500,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-22,11.000,C,0.0000,0.0000,0.0000,0.0000,0,3670,4.2000,5479,4.8000,14.2400,14.2400,15.5975,14.2400,0.0200,1.0000,0.0000,-0.0001,0.0000,0.6249,3054,4.3000,4864,4.9000,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-22,11.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,4591,0.0500,14.2400,14.2400,15.5975,14.2400,0.7637,-0.0222,0.0186,-0.0036,0.0020,-0.0211,0,0.0000,4396,0.0500,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-22,11.500,C,0.0000,0.0000,0.0000,0.0000,0,3739,3.7000,5023,4.3000,14.2400,14.2400,15.5975,14.2400,0.0200,1.0000,0.0000,-0.0001,0.0000,0.6533,3690,3.8000,5029,4.4000,14.2000,14.2000,0.0000,60,
^VIX,2016-06-01,VIX,2016-06-22,11.500,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,342,0.0500,14.2400,14.2400,15.5975,14.2400,0.6794,-0.0248,0.0230,-0.0035,0.0022,-0.0234,0,0.0000,337,0.0500,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-22,12.000,C,4.0000,4.0000,3.6000,3.6000,5,4172,3.2000,3924,3.8000,14.2400,14.2400,15.5975,14.2400,0.0200,1.0000,0.0000,-0.0001,0.0000,0.6817,3934,3.3000,3873,3.9000,14.2000,14.2000,3.7600,62,
^VIX,2016-06-01,VIX,2016-06-22,12.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,7738,0.1000,14.2400,14.2400,15.5975,14.2400,0.6823,-0.0451,0.0374,-0.0058,0.0035,-0.0428,0,0.0000,7943,0.1000,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-22,12.500,C,0.0000,0.0000,0.0000,0.0000,0,1735,2.8000,2418,3.3000,14.2400,14.2400,15.5975,14.2400,0.0200,1.0000,0.0000,-0.0001,0.0000,0.7102,540,2.9000,2656,3.4000,14.2000,14.2000,0.0000,162,
^VIX,2016-06-01,VIX,2016-06-22,12.500,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,360,0.1000,14.2400,14.2400,15.5975,14.2400,0.5944,-0.0511,0.0475,-0.0056,0.0039,-0.0481,0,0.0000,409,0.1000,14.2000,14.2000,0.0000,25,
^VIX,2016-06-01,VIX,2016-06-22,13.000,C,3.2000,3.2000,3.2000,3.2000,10,183,2.5000,2307,2.8500,14.2400,14.2400,15.5975,14.2400,0.5609,0.9237,0.0688,-0.0073,0.0053,0.6667,247,2.5000,488,2.9000,14.2000,14.2000,3.2000,161,
^VIX,2016-06-01,VIX,2016-06-22,13.000,P,0.1000,0.1500,0.1000,0.1000,7935,5278,0.0500,5074,0.2000,14.2400,14.2400,15.5975,14.2400,0.6432,-0.1028,0.0749,-0.0103,0.0067,-0.0982,4067,0.0500,5302,0.2000,14.2000,14.2000,0.1250,62,
^VIX,2016-06-01,VIX,2016-06-22,13.500,C,0.0000,0.0000,0.0000,0.0000,0,2683,2.0000,2120,2.4000,14.2400,14.2400,15.5975,14.2400,0.5090,0.8947,0.0962,-0.0084,0.0068,0.6680,4092,2.0500,840,2.5000,14.2000,14.2000,0.0000,54,
^VIX,2016-06-01,VIX,2016-06-22,13.500,P,0.0000,0.0000,0.0000,0.0000,0,6668,0.1000,3477,0.3000,14.2400,14.2400,15.5975,14.2400,0.6363,-0.1517,0.0993,-0.0134,0.0087,-0.1458,5364,0.1000,4624,0.3000,14.2000,14.2000,0.0000,173,
^VIX,2016-06-01,VIX,2016-06-22,14.000,C,2.3400,2.3400,1.8900,1.8900,28,221,1.7500,416,2.0500,14.2400,14.2400,15.5975,14.2400,0.6250,0.7884,0.1246,-0.0163,0.0108,0.5908,303,1.7500,291,2.1000,14.2000,14.2000,2.1514,810,
^VIX,2016-06-01,VIX,2016-06-22,14.000,P,0.0000,0.0000,0.0000,0.0000,0,5100,0.2500,971,0.4500,14.2400,14.2400,15.5975,14.2400,0.6704,-0.2245,0.1202,-0.0180,0.0111,-0.2189,4293,0.2500,3907,0.4500,14.2000,14.2000,0.0000,8505,
^VIX,2016-06-01,VIX,2016-06-22,14.500,C,1.8000,1.8000,1.8000,1.8000,5,2678,1.4000,1244,1.7000,14.2400,14.2400,15.5975,14.2400,0.6261,0.7138,0.1461,-0.0192,0.0126,0.5445,4580,1.4000,482,1.8000,14.2000,14.2000,1.8000,103,
^VIX,2016-06-01,VIX,2016-06-22,14.500,P,0.0000,0.0000,0.0000,0.0000,0,265,0.5000,3308,0.7000,14.2400,14.2400,15.5975,14.2400,0.7423,-0.3079,0.1275,-0.0234,0.0131,-0.3070,10,0.5000,2749,0.6500,14.2000,14.2000,0.0000,1003,
^VIX,2016-06-01,VIX,2016-06-22,15.000,C,0.0000,0.0000,0.0000,0.0000,0,185,1.2500,404,1.4500,14.2400,14.2400,15.5975,14.2400,0.7036,0.6246,0.1450,-0.0240,0.0141,0.4769,260,1.2500,4452,1.5500,14.2000,14.2000,0.0000,5173,
^VIX,2016-06-01,VIX,2016-06-22,15.000,P,0.0000,0.0000,0.0000,0.0000,0,3260,0.7000,263,0.9000,14.2400,14.2400,15.5975,14.2400,0.7389,-0.3780,0.1384,-0.0251,0.0141,-0.3805,10,0.8000,618,0.9000,14.2000,14.2000,0.0000,12784,
^VIX,2016-06-01,VIX,2016-06-22,16.000,C,1.2500,1.2700,0.9600,0.9600,14,1,0.9000,511,1.0500,14.2400,14.2400,15.5975,14.2400,0.7760,0.4823,0.1381,-0.0278,0.0148,0.3720,1,0.9500,484,1.1000,14.2000,14.2000,1.0850,204,
^VIX,2016-06-01,VIX,2016-06-22,16.000,P,1.0800,1.3900,1.0800,1.3500,7,3337,1.3000,1,1.4500,14.2400,14.2400,15.5975,14.2400,0.7760,-0.5177,0.1381,-0.0277,0.0148,-0.5370,291,1.3000,561,1.5500,14.2000,14.2000,1.2743,73,
^VIX,2016-06-01,VIX,2016-06-22,17.000,C,0.8500,0.8500,0.7500,0.7500,49,1,0.7000,484,0.8000,14.2400,14.2400,15.5975,14.2400,0.8633,0.3765,0.1183,-0.0294,0.0141,0.2910,1979,0.6500,2136,0.8500,14.2000,14.2000,0.7551,229,
^VIX,2016-06-01,VIX,2016-06-22,17.000,P,1.8000,2.0500,1.8000,2.0500,6,2893,2.0500,1770,2.4000,14.2400,14.2400,15.5975,14.2400,0.9163,-0.6119,0.1125,-0.0314,0.0142,-0.6687,214,2.0000,5389,2.4000,14.2000,14.2000,1.9000,8,
^VIX,2016-06-01,VIX,2016-06-22,18.000,C,0.6000,0.6000,0.5000,0.5000,25,2790,0.4500,5012,0.6500,14.2400,14.2400,15.5975,14.2400,0.9069,0.2898,0.1015,-0.0278,0.0127,0.2256,4063,0.4500,521,0.6500,14.2000,14.2000,0.5600,463,
^VIX,2016-06-01,VIX,2016-06-22,18.000,P,3.0000,3.0000,3.0000,3.0000,1,3352,2.8500,5500,3.3000,14.2400,14.2400,15.5975,14.2400,1.0035,-0.6839,0.0954,-0.0319,0.0132,-0.7808,2424,2.8000,4267,3.2000,14.2000,14.2000,3.0000,259,
^VIX,2016-06-01,VIX,2016-06-22,19.000,C,0.5500,0.5500,0.4000,0.4000,172,2193,0.3500,30,0.4000,14.2400,14.2400,15.5975,14.2400,0.9169,0.2139,0.0855,-0.0240,0.0108,0.1683,2598,0.3500,20,0.4500,14.2000,14.2000,0.4157,527,
^VIX,2016-06-01,VIX,2016-06-22,19.000,P,0.0000,0.0000,0.0000,0.0000,0,2604,3.7000,4498,4.2000,14.2400,14.2400,15.5975,14.2400,1.0698,-0.7408,0.0814,-0.0309,0.0120,-0.8809,3850,3.6000,4806,4.1000,14.2000,14.2000,0.0000,218,
^VIX,2016-06-01,VIX,2016-06-22,20.000,C,0.4000,0.4000,0.3500,0.4000,30,2906,0.2500,5282,0.4000,14.2400,14.2400,15.5975,14.2400,1.0032,0.1789,0.0701,-0.0235,0.0097,0.1401,4306,0.2500,398,0.4000,14.2000,14.2000,0.3833,214,
^VIX,2016-06-01,VIX,2016-06-22,20.000,P,0.0000,0.0000,0.0000,0.0000,0,2800,4.6000,3974,5.1000,14.2400,14.2400,15.5975,14.2400,1.1252,-0.7859,0.0697,-0.0293,0.0108,-0.9721,3189,4.5000,3278,5.0000,14.2000,14.2000,0.0000,59,
^VIX,2016-06-01,VIX,2016-06-22,21.000,C,0.3500,0.3500,0.3000,0.3000,15,1442,0.2000,7275,0.3500,14.2400,14.2400,15.5975,14.2400,1.0684,0.1492,0.0585,-0.0223,0.0086,0.1166,2448,0.2000,6148,0.3500,14.2000,14.2000,0.3333,229,
^VIX,2016-06-01,VIX,2016-06-22,21.000,P,0.0000,0.0000,0.0000,0.0000,0,3403,5.5000,2773,6.0000,14.2400,14.2400,15.5975,14.2400,1.1519,-0.8277,0.0596,-0.0262,0.0095,-1.0603,3930,5.4000,6942,6.0000,14.2000,14.2000,0.0000,8,
^VIX,2016-06-01,VIX,2016-06-22,22.000,C,0.0000,0.0000,0.0000,0.0000,0,1509,0.1500,8235,0.3000,14.2400,14.2400,15.5975,14.2400,1.1138,0.1226,0.0490,-0.0203,0.0076,0.0959,3643,0.1500,7113,0.3000,14.2000,14.2000,0.0000,18507,
^VIX,2016-06-01,VIX,2016-06-22,22.000,P,0.0000,0.0000,0.0000,0.0000,0,4192,6.4000,4357,7.0000,14.2400,14.2400,15.5975,14.2400,1.2081,-0.8531,0.0512,-0.0248,0.0085,-1.1368,4539,6.3000,3845,6.9000,14.2000,14.2000,0.0000,35,
^VIX,2016-06-01,VIX,2016-06-22,23.000,C,0.0000,0.0000,0.0000,0.0000,0,5142,0.1000,7852,0.2500,14.2400,14.2400,15.5975,14.2400,1.1385,0.0977,0.0408,-0.0176,0.0064,0.0766,4934,0.1000,6763,0.2500,14.2000,14.2000,0.0000,1531,
^VIX,2016-06-01,VIX,2016-06-22,23.000,P,0.0000,0.0000,0.0000,0.0000,0,2815,7.4000,1305,7.9000,14.2400,14.2400,15.5975,14.2400,1.2470,-0.8765,0.0440,-0.0227,0.0076,-1.2115,3102,7.3000,4528,7.9000,14.2000,14.2000,0.0000,6,
^VIX,2016-06-01,VIX,2016-06-22,24.000,C,0.1500,0.1500,0.1500,0.1500,50,7051,0.0500,6392,0.2000,14.2400,14.2400,15.5975,14.2400,1.1388,0.0734,0.0329,-0.0142,0.0052,0.0579,7149,0.0500,5441,0.2000,14.2000,14.2000,0.1500,7687,
^VIX,2016-06-01,VIX,2016-06-22,24.000,P,0.0000,0.0000,0.0000,0.0000,0,2278,8.4000,2175,8.9000,14.2400,14.2400,15.5975,14.2400,1.3400,-0.8828,0.0395,-0.0235,0.0073,-1.2739,2636,8.3000,5983,8.9000,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-22,25.000,C,0.0000,0.0000,0.0000,0.0000,0,379,0.1000,211,0.1500,14.2400,14.2400,15.5975,14.2400,1.2182,0.0696,0.0295,-0.0146,0.0050,0.0546,379,0.1000,206,0.1500,14.2000,14.2000,0.0000,2584,
^VIX,2016-06-01,VIX,2016-06-22,25.000,P,0.0000,0.0000,0.0000,0.0000,0,5182,9.3000,3041,9.9000,14.2400,14.2400,15.5975,14.2400,1.3530,-0.9034,0.0340,-0.0206,0.0064,-1.3461,4870,9.2000,2245,9.8000,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-22,26.000,C,0.0000,0.0000,0.0000,0.0000,0,4347,0.0500,6337,0.1500,14.2400,14.2400,15.5975,14.2400,1.2383,0.0567,0.0248,-0.0127,0.0042,0.0446,4347,0.0500,4871,0.1500,14.2000,14.2000,0.0000,1501,
^VIX,2016-06-01,VIX,2016-06-22,26.000,P,0.0000,0.0000,0.0000,0.0000,0,4957,10.3000,3660,10.9000,14.2400,14.2400,15.5975,14.2400,1.4330,-0.9074,0.0311,-0.0211,0.0062,-1.4065,5110,10.2000,3404,10.8000,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-22,27.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,7468,0.1500,14.2400,14.2400,15.5975,14.2400,1.2414,0.0440,0.0202,-0.0104,0.0035,0.0347,0,0.0000,6924,0.1500,14.2000,14.2000,0.0000,1500,
^VIX,2016-06-01,VIX,2016-06-22,27.000,P,0.0000,0.0000,0.0000,0.0000,0,4300,11.3000,3871,11.9000,14.2400,14.2400,15.5975,14.2400,1.5087,-0.9108,0.0288,-0.0216,0.0060,-1.4663,4403,11.2000,3642,11.8000,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-22,28.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,8156,0.1500,14.2400,14.2400,15.5975,14.2400,1.3053,0.0423,0.0186,-0.0106,0.0034,0.0332,0,0.0000,7998,0.1500,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-22,28.000,P,0.0000,0.0000,0.0000,0.0000,0,3935,12.3000,4214,12.9000,14.2400,14.2400,15.5975,14.2400,1.5807,-0.9137,0.0268,-0.0221,0.0059,-1.5257,4093,12.2000,4091,12.8000,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-22,29.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,3603,0.1000,14.2400,14.2400,15.5975,14.2400,1.2797,0.0301,0.0143,-0.0078,0.0025,0.0238,0,0.0000,1945,0.1000,14.2000,14.2000,0.0000,40,
^VIX,2016-06-01,VIX,2016-06-22,29.000,P,0.0000,0.0000,0.0000,0.0000,0,3604,13.3000,4430,13.9000,14.2400,14.2400,15.5975,14.2400,1.6490,-0.9163,0.0251,-0.0225,0.0057,-1.5849,3646,13.2000,4230,13.8000,14.2000,14.2000,0.0000,40,
